Appointment_ID,Date,Store_ID,Customer_ID,Service_ID,Appointment_Status,Converted_To_Sale,Booking_Channel,Wait_Days
A0052285,2025-02-05,S1079,C010719,SV06,Completed,No,In Store,8
A0052286,2025-02-10,S1099,C011256,SV02,No-show,No,In Store,17
A0052287,2025-11-24,S1098,C016655,SV01,Completed,No,In Store,19
A0052288,2025-12-27,S1078,C018358,SV01,Rescheduled,No,Phone,1
A0052289,2026-11-09,S1021,C000088,SV02,Completed,Yes,Online,13
A0052290,2025-03-06,S1034,C017321,SV03,Completed,No,In Store,19
A0052291,2026-10-14,S1090,C018625,SV04,Completed,Yes,Phone,13
A0052292,2026-02-14,S1059,C009486,SV04,Completed,No,Phone,5
A0052293,2026-06-07,S1095,C015415,SV02,Completed,Yes,In Store,7
A0052294,2026-04-13,S1027,C010918,SV01,Completed,No,Phone,12
A0052295,2026-05-06,S1056,C018664,SV01,Completed,No,In Store,20
A0052296,2026-01-26,S1044,C014935,SV07,Completed,No,In Store,3
A0052297,2026-03-07,S1092,C006524,SV03,Completed,Yes,In Store,15
A0052298,2025-06-16,S1094,C016748,SV03,Completed,No,Online,6
A0052299,2026-03-23,S1041,C011777,SV01,Completed,No,Phone,17
A0052300,2025-11-24,S1049,C011067,SV01,Completed,Yes,In Store,19
A0052301,2026-08-26,S1033,C006928,SV06,Cancelled,No,In Store,12
A0052302,2025-12-02,S1073,C001591,SV04,Completed,Yes,Phone,7
A0052303,2025-07-06,S1019,C012699,SV03,Completed,No,In Store,8
A0052304,2026-11-03,S1073,C006303,SV02,Completed,Yes,Online,2
A0052305,2025-12-04,S1005,C005828,SV05,Completed,Yes,Phone,13
A0052306,2025-06-30,S1100,C019634,SV06,Completed,Yes,In Store,11
A0052307,2025-09-10,S1065,C000014,SV03,Completed,No,In Store,7
A0052308,2026-01-01,S1038,C014031,SV04,Rescheduled,No,Phone,9
A0052309,2025-10-14,S1110,C005219,SV01,No-show,No,In Store,11
A0052310,2026-10-02,S1024,C012624,SV05,Completed,No,In Store,18
A0052311,2025-06-05,S1064,C015919,SV03,Cancelled,No,In Store,14
A0052312,2025-10-06,S1118,C000540,SV04,Completed,Yes,Online,1
A0052313,2025-03-09,S1059,C014630,SV05,Completed,No,Online,0
A0052314,2025-10-30,S1053,C002719,SV01,Completed,No,Online,15
A0052315,2026-02-15,S1090,C003301,SV01,Completed,Yes,In Store,16
A0052316,2025-06-22,S1006,C014283,SV02,Completed,Yes,Online,11
A0052317,2026-02-25,S1014,C001804,SV03,Rescheduled,No,Online,16
A0052318,2026-04-06,S1100,C012020,SV06,Completed,No,Online,20
A0052319,2026-07-29,S1004,C005225,SV07,Completed,No,Phone,12
A0052320,2025-10-15,S1005,C015257,SV01,Completed,No,Online,14
A0052321,2025-10-01,S1014,C004103,SV01,No-show,No,Online,1
A0052322,2026-07-29,S1076,C000362,SV01,Completed,Yes,Phone,5
A0052323,2025-11-29,S1036,C009064,SV01,Completed,Yes,Online,16
A0052324,2026-03-28,S1049,C010079,SV07,Completed,No,Online,21
A0052325,2026-11-08,S1026,C013437,SV01,Completed,Yes,In Store,1
A0052326,2026-03-03,S1101,C015214,SV02,Rescheduled,No,Online,20
A0052327,2026-10-13,S1044,C019695,SV04,Completed,Yes,Online,12
A0052328,2026-05-26,S1115,C007654,SV07,Completed,No,Phone,6
A0052329,2025-07-24,S1015,C017351,SV02,Completed,No,In Store,9
A0052330,2025-02-03,S1011,C017577,SV01,Completed,No,In Store,5
A0052331,2026-12-19,S1019,C004080,SV04,Completed,Yes,Online,13
A0052332,2025-06-23,S1022,C000338,SV03,Completed,No,Phone,0
A0052333,2026-10-23,S1026,C012747,SV04,Cancelled,No,Phone,3
A0052334,2025-09-24,S1087,C016088,SV05,Completed,No,Online,16
A0052335,2025-03-18,S1048,C016985,SV07,Completed,No,Online,9
A0052336,2026-08-10,S1079,C017802,SV04,Rescheduled,No,Online,2
A0052337,2026-04-15,S1087,C014851,SV01,Completed,Yes,In Store,7
A0052338,2025-02-18,S1006,C000946,SV01,Completed,No,Online,4
A0052339,2025-07-11,S1088,C011427,SV01,Completed,No,Online,14
A0052340,2025-08-25,S1039,C010665,SV01,Completed,No,Online,4
A0052341,2026-04-17,S1058,C008287,SV02,Cancelled,No,Online,19
A0052342,2026-05-25,S1049,C006371,SV02,Completed,No,In Store,9
A0052343,2026-04-12,S1018,C000648,SV03,Completed,No,Online,8
A0052344,2026-03-25,S1025,C006408,SV04,No-show,No,Online,16
A0052345,2026-11-14,S1092,C007749,SV05,Completed,Yes,Phone,9
A0052346,2026-08-06,S1072,C005170,SV01,Rescheduled,No,Online,9
A0052347,2026-07-07,S1094,C009274,SV01,Completed,Yes,In Store,16
A0052348,2025-10-27,S1046,C005512,SV03,Completed,No,Online,14
A0052349,2026-01-02,S1095,C012615,SV01,Completed,Yes,Online,10
A0052350,2025-06-27,S1018,C001300,SV01,Cancelled,No,In Store,10
A0052351,2026-03-03,S1051,C006875,SV01,Completed,Yes,In Store,17
A0052352,2025-12-05,S1111,C000757,SV08,Completed,No,Online,21
A0052353,2026-10-22,S1050,C003933,SV01,No-show,No,Online,1
A0052354,2025-09-09,S1038,C008399,SV01,Completed,No,Online,21
A0052355,2025-09-03,S1014,C002061,SV02,Completed,No,In Store,8
A0052356,2025-09-16,S1004,C014737,SV02,Completed,No,Online,21
A0052357,2025-09-14,S1042,C014978,SV04,Cancelled,No,Online,14
A0052358,2026-01-24,S1100,C005399,SV06,Completed,No,Phone,9
A0052359,2025-02-22,S1042,C004841,SV01,Completed,Yes,In Store,11
A0052360,2025-09-14,S1101,C012390,SV02,No-show,No,Online,9
A0052361,2026-09-14,S1120,C009776,SV05,Rescheduled,No,Online,5
A0052362,2025-04-07,S1121,C007528,SV01,Completed,No,Phone,18
A0052363,2026-09-21,S1015,C007074,SV05,Completed,No,Phone,16
A0052364,2025-01-28,S1020,C010676,SV06,Completed,No,Online,19
A0052365,2026-07-02,S1039,C018112,SV01,Completed,Yes,Online,1
A0052366,2026-01-22,S1104,C013735,SV05,Completed,Yes,Online,0
A0052367,2026-12-08,S1075,C009133,SV03,Completed,Yes,Phone,8
A0052368,2025-07-31,S1055,C006595,SV01,Completed,No,Online,5
A0052369,2026-09-23,S1088,C018277,SV01,No-show,No,Online,9
A0052370,2026-07-15,S1038,C005801,SV04,Completed,No,Online,9
A0052371,2025-01-17,S1070,C016972,SV05,Completed,Yes,Online,11
A0052372,2026-03-23,S1034,C016852,SV02,Rescheduled,No,In Store,8
A0052373,2025-03-03,S1075,C013865,SV03,No-show,No,In Store,5
A0052374,2026-08-09,S1007,C008569,SV02,Completed,No,In Store,17
A0052375,2025-11-30,S1019,C009468,SV02,Completed,No,Online,20
A0052376,2025-08-18,S1031,C013838,SV01,Completed,No,Online,2
A0052377,2025-10-21,S1031,C018196,SV04,Cancelled,No,Phone,11
A0052378,2026-03-14,S1078,C009466,SV06,Completed,Yes,In Store,15
A0052379,2025-01-13,S1009,C008582,SV03,Completed,Yes,In Store,0
A0052380,2026-12-03,S1004,C006204,SV03,Completed,No,In Store,11
A0052381,2025-11-27,S1074,C004001,SV08,Completed,Yes,Online,8
A0052382,2025-06-24,S1035,C002403,SV07,Completed,Yes,Phone,6
A0052383,2026-11-16,S1027,C017221,SV01,Cancelled,No,Phone,0
A0052384,2026-11-24,S1005,C010494,SV07,Completed,Yes,Online,6
A0052385,2025-05-30,S1102,C016509,SV03,Completed,No,In Store,16
A0052386,2025-05-11,S1059,C013731,SV06,Completed,Yes,Online,10
A0052387,2025-06-02,S1042,C006660,SV04,Completed,No,Online,1
A0052388,2025-04-21,S1111,C015335,SV04,Completed,No,Online,2
A0052389,2025-08-03,S1085,C018530,SV01,Completed,Yes,Phone,0
A0052390,2026-06-21,S1080,C004476,SV01,Completed,Yes,Online,5
A0052391,2026-08-29,S1031,C007223,SV06,Completed,No,In Store,6
A0052392,2026-12-17,S1015,C008600,SV02,Completed,Yes,In Store,7
A0052393,2026-12-19,S1113,C019288,SV03,Completed,No,Online,19
A0052394,2026-08-17,S1094,C013500,SV01,Completed,Yes,Online,10
A0052395,2025-02-21,S1052,C019943,SV05,Completed,Yes,Phone,5
A0052396,2025-02-14,S1070,C010979,SV02,Completed,Yes,Online,16
A0052397,2025-12-01,S1054,C001386,SV07,Completed,No,Online,4
A0052398,2025-05-11,S1060,C019232,SV02,Completed,Yes,Online,4
A0052399,2025-08-06,S1032,C008394,SV02,Cancelled,No,Phone,3
A0052400,2026-05-21,S1115,C014076,SV01,Completed,No,Online,4
A0052401,2026-07-06,S1078,C008379,SV02,Completed,Yes,In Store,18
A0052402,2026-09-23,S1006,C001025,SV03,Completed,No,Phone,12
A0052403,2025-05-24,S1001,C004804,SV01,Completed,No,In Store,6
A0052404,2025-11-27,S1009,C014469,SV06,Completed,No,In Store,2
A0052405,2026-12-21,S1081,C005225,SV02,No-show,No,In Store,15
A0052406,2026-04-28,S1094,C009119,SV05,Completed,Yes,Phone,16
A0052407,2026-10-28,S1039,C013652,SV04,Cancelled,No,Online,0
A0052408,2025-11-11,S1103,C015242,SV01,Completed,Yes,Online,21
A0052409,2025-11-01,S1047,C016492,SV04,Completed,Yes,Phone,20
A0052410,2025-12-14,S1074,C000479,SV07,Completed,No,Phone,18
A0052411,2026-09-19,S1056,C011495,SV08,Completed,No,Online,21
A0052412,2026-09-09,S1037,C015638,SV06,Completed,No,In Store,10
A0052413,2025-05-06,S1068,C008534,SV04,Completed,No,In Store,19
A0052414,2026-08-12,S1052,C004777,SV01,Completed,Yes,Online,17
A0052415,2026-09-09,S1106,C016507,SV02,Completed,Yes,Phone,2
A0052416,2026-03-06,S1086,C001672,SV03,Cancelled,No,In Store,7
A0052417,2025-12-03,S1033,C013688,SV01,Completed,Yes,Online,16
A0052418,2025-06-01,S1102,C002678,SV02,Completed,Yes,In Store,18
A0052419,2025-09-08,S1006,C007472,SV01,Rescheduled,No,Online,17
A0052420,2025-11-24,S1116,C019301,SV07,Rescheduled,No,Online,20
A0052421,2026-07-27,S1103,C007944,SV05,Rescheduled,No,Phone,20
A0052422,2026-05-25,S1111,C008832,SV01,Completed,No,Online,3
A0052423,2025-05-22,S1109,C014459,SV02,Completed,Yes,Phone,15
A0052424,2025-01-31,S1093,C010635,SV06,Completed,Yes,Online,10
A0052425,2026-05-15,S1052,C017073,SV05,Completed,Yes,Phone,15
A0052426,2026-03-21,S1101,C009003,SV02,Cancelled,No,Online,3
A0052427,2025-11-07,S1016,C004310,SV04,Cancelled,No,Online,20
A0052428,2026-03-30,S1071,C004913,SV07,Completed,No,Phone,9
A0052429,2026-03-21,S1104,C017797,SV01,Completed,Yes,Online,20
A0052430,2026-03-08,S1122,C016574,SV04,Rescheduled,No,In Store,4
A0052431,2025-10-25,S1044,C013957,SV04,Completed,No,Online,17
A0052432,2025-12-28,S1016,C015723,SV01,Cancelled,No,In Store,9
A0052433,2025-01-27,S1032,C004198,SV02,Completed,No,In Store,9
A0052434,2025-11-20,S1040,C003825,SV02,Completed,Yes,Online,0
A0052435,2025-03-21,S1011,C017414,SV07,Completed,No,Online,11
A0052436,2026-04-29,S1093,C010196,SV03,Completed,Yes,Online,9
A0052437,2025-01-01,S1060,C004803,SV08,No-show,No,Phone,2
A0052438,2025-09-21,S1033,C003866,SV01,Cancelled,No,In Store,14
A0052439,2025-11-27,S1038,C012392,SV03,Completed,Yes,In Store,9
A0052440,2026-10-22,S1014,C004945,SV07,Completed,No,Online,4
A0052441,2025-10-11,S1038,C014705,SV05,Cancelled,No,Online,20
A0052442,2025-01-31,S1084,C005213,SV01,Completed,No,Phone,0
A0052443,2026-03-14,S1035,C019019,SV05,Completed,No,Online,21
A0052444,2026-10-20,S1011,C006689,SV05,Completed,No,In Store,2
A0052445,2025-11-20,S1001,C003678,SV01,No-show,No,Phone,12
A0052446,2026-10-17,S1063,C017315,SV02,Completed,No,In Store,20
A0052447,2025-12-08,S1004,C004172,SV03,Completed,Yes,Online,21
A0052448,2026-05-17,S1017,C009792,SV05,Completed,Yes,Online,11
A0052449,2026-02-11,S1042,C001756,SV08,Completed,Yes,Phone,1
A0052450,2026-08-18,S1076,C005240,SV01,Completed,Yes,Online,4
A0052451,2025-08-17,S1116,C003753,SV02,Completed,No,In Store,0
A0052452,2025-11-29,S1006,C018222,SV01,Completed,No,In Store,4
A0052453,2026-04-24,S1019,C000567,SV01,Completed,Yes,In Store,21
A0052454,2025-06-27,S1016,C007853,SV01,Completed,Yes,In Store,6
A0052455,2026-12-27,S1099,C009247,SV02,Completed,No,Online,2
A0052456,2025-11-13,S1093,C001866,SV01,Completed,No,Online,6
A0052457,2026-11-18,S1090,C014143,SV01,Completed,No,In Store,0
A0052458,2026-09-07,S1024,C011095,SV06,Completed,No,Phone,0
A0052459,2025-12-24,S1027,C002988,SV04,Completed,Yes,Online,18
A0052460,2026-03-05,S1072,C011239,SV01,No-show,No,Phone,14
A0052461,2026-02-04,S1095,C000486,SV03,Completed,Yes,In Store,17
A0052462,2026-09-21,S1064,C008260,SV02,Cancelled,No,Phone,5
A0052463,2026-05-24,S1081,C013042,SV05,Completed,No,Online,13
A0052464,2026-07-24,S1060,C008664,SV07,Rescheduled,No,Online,21
A0052465,2025-10-12,S1059,C010292,SV02,Completed,No,Online,4
A0052466,2025-05-20,S1063,C014096,SV02,Cancelled,No,Online,0
A0052467,2026-12-08,S1111,C007947,SV07,Completed,Yes,In Store,17
A0052468,2026-08-21,S1011,C011535,SV04,Completed,Yes,Online,13
A0052469,2026-06-07,S1005,C002280,SV05,Completed,No,Online,0
A0052470,2025-01-06,S1082,C010150,SV07,Completed,Yes,Phone,1
A0052471,2025-05-11,S1033,C001765,SV03,Rescheduled,No,Phone,8
A0052472,2026-12-13,S1033,C005442,SV04,Completed,Yes,Online,17
A0052473,2025-03-06,S1002,C008668,SV03,Completed,No,Online,3
A0052474,2025-07-11,S1097,C019634,SV02,Completed,No,Phone,8
A0052475,2025-09-01,S1003,C018748,SV05,Cancelled,No,Online,3
A0052476,2025-08-04,S1055,C011789,SV01,Completed,Yes,Phone,11
A0052477,2026-11-08,S1049,C001194,SV06,Completed,No,In Store,8
A0052478,2025-08-28,S1067,C019106,SV02,Completed,No,In Store,11
A0052479,2026-12-13,S1066,C014248,SV03,Rescheduled,No,In Store,16
A0052480,2026-11-20,S1108,C009719,SV01,Cancelled,No,Phone,1
A0052481,2025-02-01,S1031,C005629,SV02,Completed,Yes,In Store,3
A0052482,2026-04-28,S1031,C002287,SV03,Rescheduled,No,In Store,12
A0052483,2026-07-26,S1086,C010721,SV01,Completed,No,Online,4
A0052484,2025-07-30,S1006,C002794,SV01,Completed,Yes,Online,16
A0052485,2026-12-01,S1024,C002793,SV01,Cancelled,No,In Store,21
A0052486,2025-08-18,S1117,C012902,SV01,Completed,Yes,In Store,12
A0052487,2026-11-24,S1070,C017883,SV05,Completed,Yes,In Store,10
A0052488,2026-08-31,S1033,C004974,SV05,Completed,No,Phone,20
A0052489,2026-03-14,S1050,C019440,SV07,Completed,Yes,In Store,7
A0052490,2025-02-28,S1081,C005472,SV05,Completed,Yes,Phone,0
A0052491,2025-08-30,S1030,C006632,SV01,Completed,No,Online,6
A0052492,2026-08-03,S1110,C010112,SV01,No-show,No,Online,1
A0052493,2026-04-30,S1013,C000979,SV02,Completed,Yes,In Store,0
A0052494,2026-06-30,S1120,C007546,SV01,Rescheduled,No,Phone,17
A0052495,2025-08-25,S1107,C019336,SV05,Cancelled,No,In Store,21
A0052496,2025-09-11,S1043,C009282,SV02,Completed,Yes,Phone,0
A0052497,2025-03-05,S1003,C014654,SV08,Cancelled,No,In Store,20
A0052498,2026-03-27,S1098,C003832,SV02,Completed,No,Phone,6
A0052499,2025-06-29,S1067,C012528,SV03,Completed,Yes,Phone,17
A0052500,2026-08-09,S1068,C005915,SV03,Completed,No,Online,5
A0052501,2025-12-06,S1094,C017836,SV01,Completed,No,Online,15
A0052502,2025-04-09,S1076,C006200,SV01,Completed,No,Phone,2
A0052503,2026-04-15,S1087,C002122,SV02,Completed,Yes,Online,6
A0052504,2026-11-25,S1063,C007512,SV02,Completed,Yes,Phone,7
A0052505,2026-09-24,S1037,C013800,SV01,Completed,Yes,Phone,7
A0052506,2025-06-19,S1115,C004919,SV07,Completed,No,Online,8
A0052507,2026-11-25,S1021,C010702,SV01,Completed,Yes,Online,11
A0052508,2026-04-23,S1116,C007841,SV02,Completed,No,Online,21
A0052509,2026-03-23,S1060,C005784,SV07,Completed,No,Phone,10
A0052510,2026-05-04,S1086,C011501,SV01,Completed,Yes,Online,2
A0052511,2025-01-07,S1002,C001761,SV06,Completed,Yes,In Store,16
A0052512,2025-06-01,S1077,C005802,SV02,Completed,No,Online,6
A0052513,2025-12-11,S1062,C016131,SV04,Completed,No,Phone,10
A0052514,2025-03-24,S1005,C011778,SV01,Completed,Yes,In Store,7
A0052515,2025-04-01,S1067,C003181,SV05,Completed,Yes,Online,20
A0052516,2026-07-13,S1016,C003706,SV02,Completed,No,Phone,17
A0052517,2025-03-09,S1004,C004231,SV01,Completed,Yes,In Store,8
A0052518,2025-10-28,S1052,C016595,SV01,Completed,No,Online,9
A0052519,2026-04-20,S1073,C006929,SV02,Completed,Yes,In Store,12
A0052520,2026-05-03,S1002,C001475,SV02,Completed,No,In Store,6
A0052521,2026-09-13,S1037,C019144,SV04,Completed,No,Online,3
A0052522,2025-02-09,S1016,C008082,SV07,Completed,No,In Store,9
A0052523,2025-05-21,S1048,C000549,SV02,Completed,No,Online,7
A0052524,2026-07-21,S1033,C008933,SV07,No-show,No,Phone,3
A0052525,2025-02-16,S1119,C009862,SV03,Completed,No,In Store,8
A0052526,2026-07-27,S1034,C018039,SV04,Completed,Yes,Online,13
A0052527,2026-10-23,S1019,C016481,SV08,Completed,Yes,Online,9
A0052528,2025-11-19,S1051,C017177,SV03,Completed,Yes,Phone,17
A0052529,2026-07-06,S1074,C017245,SV01,Rescheduled,No,In Store,4
A0052530,2025-07-16,S1018,C004594,SV01,Completed,No,Online,9
A0052531,2025-06-21,S1067,C001806,SV03,Completed,Yes,Online,15
A0052532,2025-02-03,S1094,C002149,SV02,Completed,No,Online,1
A0052533,2026-03-01,S1007,C013794,SV01,No-show,No,Phone,3
A0052534,2025-07-25,S1104,C017330,SV01,Completed,Yes,Online,0
A0052535,2025-02-06,S1058,C003782,SV01,Completed,Yes,Online,12
A0052536,2025-10-18,S1109,C018291,SV02,Completed,Yes,In Store,18
A0052537,2026-04-20,S1100,C015572,SV01,Cancelled,No,Online,8
A0052538,2025-06-26,S1035,C019073,SV05,Completed,Yes,Online,1
A0052539,2025-06-01,S1096,C006888,SV01,No-show,No,In Store,13
A0052540,2025-01-25,S1005,C008007,SV07,Completed,Yes,In Store,4
A0052541,2026-05-08,S1111,C014688,SV05,Completed,No,Online,15
A0052542,2025-03-26,S1036,C013857,SV01,Completed,Yes,Online,17
A0052543,2026-10-23,S1051,C002543,SV01,Completed,No,In Store,10
A0052544,2026-04-04,S1065,C017090,SV01,Completed,Yes,Online,5
A0052545,2026-06-07,S1086,C002564,SV02,Completed,No,Online,17
A0052546,2025-07-19,S1102,C018001,SV05,Completed,Yes,Phone,21
A0052547,2025-02-19,S1025,C012550,SV01,Completed,No,Online,19
A0052548,2026-09-06,S1108,C004996,SV02,Completed,Yes,In Store,12
A0052549,2025-06-12,S1001,C003590,SV01,Completed,No,Unknown,6
A0052550,2025-05-27,S1107,C010976,SV04,No-show,No,Online,20
A0052551,2026-10-28,S1104,C017730,SV01,Completed,Yes,Online,6
A0052552,2025-04-24,S1014,C016511,SV02,Completed,No,In Store,7
A0052553,2025-03-17,S1014,C002635,SV03,Rescheduled,No,Online,12
A0052554,2025-10-11,S1031,C000298,SV02,Completed,Yes,In Store,18
A0052555,2025-04-01,S1122,C014211,SV04,Completed,Yes,In Store,19
A0052556,2026-04-06,S1096,C018845,SV01,Rescheduled,No,In Store,15
A0052557,2026-05-18,S1033,C005572,SV05,Cancelled,No,In Store,14
A0052558,2026-09-20,S1081,C016495,SV07,Cancelled,No,Online,18
A0052559,2026-04-17,S1111,C015932,SV02,Completed,Yes,Phone,4
A0052560,2026-06-27,S1049,C007534,SV04,Completed,Yes,In Store,21
A0052561,2026-05-15,S1004,C016402,SV03,Completed,No,Phone,14
A0052562,2026-04-04,S1122,C005694,SV02,Completed,No,Phone,5
A0052563,2025-12-30,S1059,C014907,SV08,Completed,Yes,In Store,11
A0052564,2025-09-13,S1042,C006814,SV08,Completed,Yes,Online,10
A0052565,2025-11-24,S1004,C001247,SV07,Completed,No,Online,15
A0052566,2026-12-25,S1102,C009661,SV01,Completed,No,Online,13
A0052567,2025-12-24,S1026,C012231,SV02,Completed,Yes,Online,18
A0052568,2025-07-08,S1066,C012773,SV02,Completed,No,Phone,7
A0052569,2025-08-21,S1058,C003104,SV01,Completed,Yes,Online,15
A0052570,2025-06-09,S1057,C017241,SV02,Completed,No,Phone,3
A0052571,2025-08-06,S1103,C016513,SV01,Completed,No,In Store,15
A0052572,2026-03-14,S1018,C018373,SV01,No-show,No,Online,7
A0052573,2025-01-21,S1003,C001814,SV01,Completed,No,Online,12
A0052574,2026-08-04,S1117,C018693,SV02,Completed,No,In Store,19
A0052575,2026-06-11,S1094,C003095,SV02,Completed,No,In Store,0
A0052576,2026-12-13,S1067,C019417,SV04,Completed,Yes,In Store,8
A0052577,2026-03-11,S1117,C009701,SV04,Completed,No,Phone,9
A0052578,2025-10-10,S1074,C019007,SV03,Completed,Yes,In Store,9
A0052579,2026-05-28,S1048,C014519,SV05,Completed,Yes,Online,6
A0052580,2025-10-13,S1095,C001924,SV08,Rescheduled,No,Online,5
A0052581,2025-05-21,S1115,C004140,SV06,Completed,No,In Store,9
A0052582,2026-08-20,S1034,C010933,SV01,Rescheduled,No,Online,17
A0052583,2025-01-13,S1037,C017448,SV08,Completed,Yes,In Store,11
A0052584,2026-10-23,S1011,C018217,SV01,Completed,No,In Store,20
A0052585,2026-09-10,S1069,C016857,SV04,Completed,No,Online,13
A0052586,2026-02-27,S1016,C011309,SV01,Completed,Yes,In Store,15
A0052587,2025-12-11,S1096,C010988,SV06,Completed,Yes,Online,8
A0052588,2025-01-06,S1081,C003649,SV02,Cancelled,No,Phone,15
A0052589,2025-08-25,S1024,C011829,SV03,Completed,Yes,Online,2
A0052590,2026-01-06,S1085,C004071,SV04,Completed,No,Online,5
A0052591,2026-10-31,S1081,C001589,SV05,Completed,Yes,In Store,2
A0052592,2025-10-17,S1041,C010018,SV01,Cancelled,No,Online,21
A0052593,2025-02-22,S1044,C000272,SV04,Completed,Yes,Online,8
A0052594,2025-12-12,S1009,C006964,SV01,Cancelled,No,Phone,21
A0052595,2025-07-11,S1094,C002242,SV03,Completed,No,Phone,18
A0052596,2025-05-14,S1022,C000904,SV06,Completed,No,Online,19
A0052597,2025-10-10,S1036,C007975,SV02,Completed,Yes,Online,18
A0052598,2026-05-10,S1117,C008503,SV03,Completed,Yes,Online,18
A0052599,2026-03-11,S1080,C006669,SV05,Cancelled,No,Online,13
A0052600,2026-12-29,S1108,C009004,SV01,Cancelled,No,In Store,9
A0052601,2025-10-01,S1044,C002126,SV01,Completed,Yes,Online,9
A0052602,2026-04-28,S1061,C013859,SV03,Completed,Yes,Online,19
A0052603,2026-04-07,S1057,C018717,SV05,Completed,Yes,In Store,3
A0052604,2025-07-17,S1017,C018365,SV03,Cancelled,No,In Store,10
A0052605,2026-05-16,S1104,C012158,SV01,Completed,No,Online,10
A0052606,2025-11-12,S1100,C002499,SV01,Completed,Yes,Online,1
A0052607,2026-12-17,S1050,C016778,SV01,No-show,No,Online,18
A0052608,2026-04-07,S1062,C015062,SV07,Completed,No,In Store,5
A0052609,2026-07-15,S1046,C010279,SV06,Cancelled,No,Online,17
A0052610,2026-07-08,S1054,C018111,SV08,No-show,No,Online,13
A0052611,2026-02-07,S1042,C019191,SV08,Completed,No,Online,4
A0052612,2026-10-01,S1075,C004176,SV02,Completed,No,Phone,1
A0052613,2026-01-01,S1092,C004879,SV01,Completed,Yes,Online,11
A0052614,2025-11-28,S1083,C008095,SV02,Completed,Yes,Online,3
A0052615,2026-10-10,S1045,C003946,SV01,Completed,No,Online,0
