Customer_ID,Age,Gender,Customer_Segment,NHS_Eligible
C014892,27,Female,Returning,No
C014893,70,Male,Loyal,No
C014894,54,Female,Loyal,No
C014895,60,Female,Loyal,No
C014896,61,Female,Loyal,No
C014897,71,Male,Returning,Yes
C014898,18,Female,Returning,No
C014899,80,Male,Returning,No
C014900,18,Male,New,No
C014901,80,Male,Returning,No
C014902,32,Female,New,No
C014903,70,Male,Loyal,No
C014904,21,Male,Returning,Yes
C014905,45,Female,New,No
C014906,51,Male,Returning,No
C014907,78,Female,Loyal,Yes
C014908,24,Male,Loyal,Yes
C014909,18,Male,New,No
C014910,58,Male,Returning,Yes
C014911,19,Male,New,No
C014912,66,Female,Loyal,No
C014913,18,Male,Loyal,No
C014914,79,Male,New,No
C014915,50,Female,New,No
C014916,77,Male,New,No
C014917,24,Male,Returning,Yes
C014918,33,Female,New,No
C014919,45,Male,Loyal,No
C014920,17,Female,Returning,Yes
C014921,22,Female,Returning,No
C014922,37,Female,Returning,No
C014923,63,Female,Returning,No
C014924,62,Female,New,No
C014925,21,Female,Loyal,No
C014926,19,Male,Returning,Yes
C014927,58,Female,New,No
C014928,39,Male,New,No
C014929,67,Female,Loyal,No
C014930,35,Female,New,Yes
C014931,39,Male,New,No
C014932,30,Female,Returning,No
C014933,33,Female,Loyal,Yes
C014934,61,Other,Returning,Yes
C014935,46,Female,Loyal,No
C014936,58,Female,New,Yes
C014937,21,Male,Loyal,No
C014938,50,Female,Returning,No
C014939,45,Male,Loyal,No
C014940,75,Female,Returning,No
C014941,43,Female,Returning,Yes
C014942,22,Female,Loyal,No
C014943,61,Female,Loyal,No
C014944,25,Male,New,Yes
C014945,75,Male,New,No
C014946,40,Male,Returning,Yes
C014947,66,Female,New,Yes
C014948,58,Male,New,No
C014949,46,Male,New,No
C014950,53,Female,Returning,No
C014951,27,Female,Returning,No
C014952,20,Female,New,No
C014953,65,Female,Returning,Yes
C014954,78,Female,Returning,No
C014955,72,Female,Loyal,No
C014956,35,Male,New,No
C014957,39,Female,Loyal,No
C014958,39,Female,Loyal,No
C014959,61,Male,Returning,No
C014960,56,Female,Returning,No
C014961,67,Female,New,No
C014962,77,Female,New,No
C014963,41,Male,New,Yes
C014964,59,Female,Returning,No
C014965,48,Male,Loyal,No
C014966,78,Male,New,No
C014967,39,Male,Returning,No
C014968,28,Male,Returning,No
C014969,40,Male,Returning,Yes
C014970,56,Male,Returning,No
C014971,77,Female,Returning,No
C014972,69,Female,Returning,Yes
C014973,17,Female,New,No
C014974,49,Male,Returning,No
C014975,26,Female,Returning,No
C014976,39,Male,New,No
C014977,77,Female,Returning,No
C014978,80,Male,Returning,Yes
C014979,25,Female,Returning,No
C014980,25,Male,Returning,No
C014981,61,Female,Returning,Yes
C014982,42,Male,Loyal,No
C014983,44,Male,New,No
C014984,72,Female,Returning,Yes
C014985,75,Male,Returning,No
C014986,74,Male,Returning,Yes
C014987,66,Male,Loyal,No
C014988,79,Male,Returning,No
C014989,62,Female,New,Yes
C014990,73,Male,Returning,No
C014991,51,Male,New,Yes
C014992,19,Male,Returning,No
C014993,69,Male,Loyal,No
C014994,76,Male,Returning,No
C014995,36,Female,New,No
C014996,43,Male,New,Yes
C014997,53,Female,New,No
C014998,58,Male,Returning,No
C014999,59,Female,Loyal,No
C015000,41,Male,Returning,No
C015001,71,Female,Loyal,No
C015002,68,Female,New,No
C015003,77,Female,New,No
C015004,53,Female,Returning,Yes
C015005,21,Male,New,Yes
C015006,70,Female,New,Yes
C015007,21,Female,New,No
C015008,28,Female,Returning,No
C015009,34,Female,New,Yes
C015010,28,Female,Loyal,No
C015011,63,Female,Loyal,No
C015012,44,Male,Returning,No
C015013,30,Male,New,No
C015014,16,Male,New,No
C015015,30,Female,Returning,Yes
C015016,61,Female,New,No
C015017,67,Female,Returning,Yes
C015018,35,Male,New,No
C015019,20,Female,Returning,Yes
C015020,52,Female,Returning,Yes
C015021,66,Male,Returning,No
C015022,20,Female,Returning,No
C015023,67,Male,New,No
C015024,27,Male,New,No
C015025,32,Male,Returning,Yes
C015026,56,Female,Returning,No
C015027,19,Female,New,No
C015028,35,Male,Loyal,No
C015029,25,Female,New,No
C015030,29,Female,New,No
C015031,66,Female,Returning,No
C015032,30,Female,New,Yes
C015033,18,Female,Returning,Yes
C015034,29,Male,New,Yes
C015035,21,Male,Returning,No
C015036,56,Female,New,No
C015037,79,Male,New,No
C015038,26,Male,Returning,No
C015039,63,Female,Loyal,Yes
C015040,39,Male,Loyal,Yes
C015041,20,Female,New,No
C015042,60,Male,Loyal,Yes
C015043,29,Female,New,No
C015044,49,Female,Loyal,No
C015045,48,Male,Loyal,No
C015046,54,Male,Returning,Yes
C015047,24,Female,New,No
C015048,32,Male,Loyal,No
C015049,63,Male,Returning,No
C015050,76,Female,New,Yes
C015051,16,Female,Loyal,Yes
C015052,42,Female,Returning,No
C015053,73,Male,Returning,No
C015054,34,Female,Returning,No
C015055,45,Female,Loyal,No
C015056,74,Female,Returning,No
C015057,78,Female,Loyal,No
C015058,58,Male,New,No
C015059,61,Female,Returning,Yes
C015060,55,Female,Returning,No
C015061,34,Female,New,Yes
C015062,73,Female,New,Yes
C015063,18,Female,New,Yes
C015064,19,Female,New,Yes
C015065,55,Male,Returning,No
C015066,70,Female,New,No
C015067,68,Female,Returning,No
C015068,60,Male,Loyal,Yes
C015069,40,Male,Returning,No
C015070,39,Male,Loyal,No
C015071,43,Male,Returning,No
C015072,32,Female,Loyal,No
C015073,43,Female,Loyal,No
C015074,22,Female,New,No
C015075,36,Female,Returning,No
C015076,77,Male,Returning,No
C015077,61,Male,Loyal,No
C015078,25,Male,New,No
C015079,34,Male,Returning,No
C015080,32,Male,Loyal,No
C015081,34,Female,Loyal,No
C015082,60,Male,New,No
C015083,74,Female,Returning,No
C015084,62,Female,New,No
C015085,47,Male,Returning,No
C015086,26,Male,New,No
C015087,25,Male,Loyal,No
C015088,68,Female,Returning,Yes
C015089,60,Male,New,No
C015090,49,Female,New,No
C015091,53,Male,Returning,Yes
C015092,71,Female,Returning,Yes
C015093,68,Female,Returning,No
C015094,21,Female,Returning,Yes
C015095,41,Male,Returning,Yes
C015096,18,Male,New,Yes
C015097,41,Female,New,Yes
C015098,57,Female,New,Yes
C015099,29,Female,New,No
C015100,25,Male,Loyal,No
C015101,47,Male,New,No
C015102,50,Male,Returning,No
C015103,62,Female,New,Yes
C015104,16,Female,New,No
C015105,32,Male,New,No
C015106,66,Male,New,No
C015107,60,Female,New,Yes
C015108,74,Female,Loyal,No
C015109,68,Female,New,No
C015110,70,Female,Returning,No
C015111,49,Female,Loyal,No
C015112,78,Male,New,Yes
C015113,43,Female,Returning,No
C015114,74,Female,Returning,Yes
C015115,41,Male,New,Yes
C015116,44,Female,New,No
C015117,60,Female,Loyal,No
C015118,41,Male,New,No
C015119,25,Female,New,No
C015120,74,Male,Returning,No
C015121,45,Female,New,No
C015122,76,Female,Loyal,No
C015123,41,Female,Loyal,Yes
C015124,79,Male,Loyal,Yes
C015125,55,Female,New,No
C015126,65,Male,Loyal,No
C015127,65,Female,Returning,No
C015128,29,Male,Returning,No
C015129,69,Female,Returning,No
C015130,77,Female,Loyal,No
C015131,58,Male,Returning,No
C015132,77,Female,Returning,No
C015133,70,Female,Returning,No
C015134,59,Male,New,No
C015135,47,Male,New,No
C015136,71,Male,Returning,No
C015137,28,Female,Returning,Yes
C015138,52,Female,Returning,No
C015139,69,Female,Loyal,No
C015140,77,Female,Returning,No
C015141,33,Female,New,Yes
C015142,22,Female,Returning,No
C015143,37,Female,New,No
C015144,72,Female,Loyal,No
C015145,50,Female,Returning,No
C015146,19,Female,Loyal,No
C015147,23,Female,New,Yes
C015148,38,Female,Returning,No
C015149,38,Male,Returning,No
C015150,24,Female,New,Yes
C015151,48,Female,Returning,No
C015152,47,Male,New,No
C015153,28,Female,New,No
C015154,31,Female,Returning,Yes
C015155,59,Male,New,No
C015156,77,Male,Returning,Yes
C015157,80,Male,Returning,No
C015158,52,Male,New,No
C015159,18,Male,New,No
C015160,74,Female,Returning,No
C015161,77,Female,Returning,Yes
C015162,34,Female,Returning,Yes
C015163,42,Male,New,No
C015164,17,Male,Returning,Yes
C015165,68,Female,New,No
C015166,66,Male,New,No
C015167,17,Male,Returning,Yes
C015168,61,Female,Returning,No
C015169,42,Male,New,No
C015170,51,Male,New,Yes
C015171,30,Female,Returning,Yes
C015172,68,Female,Returning,Yes
C015173,42,Female,Returning,No
C015174,70,Female,Returning,Yes
C015175,25,Male,New,No
C015176,54,Male,Returning,No
C015177,36,Male,Loyal,No
C015178,78,Male,Loyal,Yes
C015179,52,Male,New,No
C015180,62,Female,Loyal,Yes
C015181,21,Male,New,No
C015182,59,Male,New,No
C015183,22,Female,Returning,No
C015184,39,Female,New,No
C015185,30,Male,New,No
C015186,16,Male,New,Yes
C015187,54,Male,Returning,No
C015188,31,Female,Returning,No
C015189,49,Male,Returning,No
C015190,65,Female,Returning,No
C015191,27,Male,New,No
C015192,62,Male,Returning,No
C015193,35,Male,Returning,No
C015194,37,Other,New,No
C015195,53,Female,Loyal,No
C015196,56,Male,Returning,Yes
C015197,58,Male,Returning,No
C015198,28,Female,Returning,No
C015199,53,Female,Returning,No
C015200,33,Male,Returning,No
C015201,33,Female,Loyal,No
C015202,77,Female,New,No
C015203,22,Male,New,Yes
C015204,42,Female,New,No
C015205,44,Female,Loyal,No
C015206,31,Male,New,No
C015207,67,Female,New,Yes
C015208,47,Male,New,No
C015209,62,Female,Returning,Yes
C015210,41,Male,Loyal,Yes
C015211,74,Female,Returning,No
C015212,63,Male,New,Yes
C015213,37,Male,Loyal,No
C015214,78,Male,Loyal,No
C015215,72,Female,Returning,No
C015216,54,Female,Returning,No
C015217,17,Female,Returning,No
C015218,54,Male,Returning,No
C015219,60,Male,Loyal,No
C015220,39,Male,Returning,Yes
C015221,25,Female,Returning,No
C015222,52,Male,New,No
C015223,68,Female,New,No
C015224,36,Male,New,Yes
C015225,45,Male,Returning,No
C015226,16,Female,Loyal,Yes
C015227,61,Female,New,No
C015228,72,Female,Returning,No
C015229,66,Male,Returning,No
C015230,43,Male,New,No
C015231,18,Female,Returning,No
C015232,47,Female,Loyal,Yes
C015233,77,Male,New,No
C015234,21,Male,Returning,No
C015235,29,Female,Returning,No
C015236,70,Female,Returning,No
C015237,52,Female,New,No
C015238,27,Male,New,No
C015239,17,Female,New,No
C015240,42,Male,Returning,No
C015241,54,Male,New,No
C015242,70,Male,Returning,No
C015243,73,Other,Returning,No
C015244,45,Female,Loyal,No
C015245,43,Male,Loyal,No
C015246,76,Male,New,No
C015247,66,Male,New,No
C015248,29,Female,New,Yes
C015249,60,Female,Loyal,No
C015250,62,Male,Returning,Yes
C015251,31,Female,New,No
C015252,79,Male,Returning,No
C015253,35,Female,New,Yes
C015254,51,Female,Returning,No
C015255,48,Male,Returning,No
C015256,60,Male,New,Yes
C015257,74,Male,Loyal,No
C015258,41,Female,Returning,Yes
C015259,40,Female,Returning,No
C015260,64,Female,Returning,No
C015261,77,Male,New,No
C015262,75,Female,Returning,No
C015263,64,Female,Returning,No
C015264,61,Female,Returning,Yes
C015265,65,Male,Returning,No
C015266,76,Male,Returning,Yes
C015267,16,Female,Returning,No
C015268,54,Male,Returning,No
C015269,18,Female,Returning,Yes
C015270,53,Female,New,Yes
C015271,41,Female,Loyal,No
C015272,35,Male,New,Yes
C015273,73,Female,New,No
C015274,62,Female,Loyal,No
C015275,52,Male,New,No
C015276,73,Male,Returning,No
C015277,22,Male,New,No
C015278,58,Male,New,Yes
C015279,26,Male,Returning,No
C015280,31,Female,Returning,No
C015281,28,Male,New,Yes
C015282,51,Female,Loyal,No
C015283,56,Female,New,No
C015284,65,Male,Loyal,No
C015285,44,Female,Returning,No
C015286,77,Female,Loyal,Yes
C015287,40,Female,Loyal,No
C015288,26,Male,Loyal,No
C015289,18,Male,Loyal,No
C015290,24,Female,Loyal,No
C015291,44,Female,Loyal,No
C015292,42,Male,New,No
C015293,71,Male,Loyal,No
C015294,24,Female,Returning,No
C015295,33,Female,Loyal,No
C015296,79,Male,Returning,No
C015297,17,Female,New,No
C015298,43,Male,New,No
C015299,28,Female,New,No
C015300,50,Male,Returning,No
C015301,79,Male,Returning,Yes
C015302,30,Male,New,No
C015303,40,Male,New,No
C015304,45,Female,New,No
C015305,67,Female,Loyal,No
C015306,80,Male,New,No
C015307,22,Male,New,No
C015308,47,Male,Returning,No
C015309,64,Female,New,No
C015310,16,Male,Returning,No
C015311,68,Female,Loyal,No
C015312,31,Female,New,Yes
C015313,49,Female,Loyal,No
C015314,79,Male,Returning,No
C015315,57,Male,New,Yes
C015316,80,Female,New,No
C015317,55,Male,New,No
C015318,29,Female,New,No
C015319,61,Female,New,No
C015320,55,Female,Loyal,No
C015321,36,Female,New,No
C015322,20,Female,Loyal,No
C015323,58,Female,Returning,Yes
C015324,53,Male,Returning,No
C015325,66,Male,Returning,No
C015326,24,Male,Loyal,No
C015327,51,Female,Loyal,No
C015328,69,Female,New,No
C015329,73,Female,Returning,No
C015330,77,Female,New,No
C015331,29,Male,New,No
C015332,27,Female,New,No
C015333,53,Male,Returning,No
C015334,46,Male,New,Yes
C015335,31,Female,Loyal,No
C015336,22,Male,Loyal,Yes
C015337,25,Female,Returning,Yes
C015338,38,Male,Returning,No
C015339,64,Male,Returning,No
C015340,20,Female,New,No
C015341,22,Female,Returning,No
C015342,33,Female,New,No
C015343,72,Male,New,No
C015344,80,Female,Returning,Yes
C015345,44,Male,New,No
C015346,18,Female,New,Yes
C015347,16,Male,Returning,No
C015348,71,Female,Returning,No
C015349,44,Male,New,Yes
C015350,21,Male,New,No
C015351,70,Female,New,No
C015352,50,Female,Returning,No
C015353,38,Male,Returning,Yes
C015354,45,Male,Loyal,No
C015355,30,Male,New,No
C015356,76,Female,Loyal,Yes
C015357,67,Male,New,No
C015358,28,Male,New,No
C015359,63,Male,Loyal,No
C015360,27,Female,Loyal,No
C015361,45,Female,Returning,No
C015362,64,Other,New,Yes
C015363,18,Male,Returning,Yes
C015364,63,Male,Loyal,No
C015365,30,Male,New,No
C015366,61,Female,New,Yes
C015367,48,Male,Returning,No
C015368,17,Male,Returning,No
C015369,65,Male,Returning,No
C015370,32,Male,New,No
C015371,77,Female,Loyal,Yes
C015372,70,Female,Loyal,No
C015373,28,Male,Returning,No
C015374,55,Male,New,No
C015375,39,Female,New,No
C015376,55,Male,Returning,Yes
C015377,52,Female,Loyal,No
C015378,35,Female,Returning,No
C015379,58,Male,New,No
C015380,32,Male,Loyal,No
C015381,74,Male,Returning,No
C015382,77,Male,Loyal,No
C015383,26,Male,Returning,No
C015384,63,Female,Returning,Yes
C015385,76,Male,New,No
C015386,24,Female,New,Yes
C015387,64,Male,Loyal,Yes
C015388,76,Male,Returning,No
C015389,30,Female,Returning,No
C015390,53,Female,Returning,No
C015391,67,Male,New,No
C015392,37,Male,Loyal,No
C015393,31,Female,New,Yes
C015394,41,Female,Returning,No
C015395,37,Female,Returning,Yes
C015396,63,Male,Returning,No
C015397,40,Female,Returning,No
C015398,40,Male,Loyal,Yes
C015399,77,Male,Loyal,No
C015400,53,Female,Loyal,No
C015401,76,Male,Returning,Yes
C015402,62,Male,New,No
C015403,73,Female,Loyal,No
C015404,28,Female,New,No
C015405,76,Female,Loyal,No
C015406,77,Male,New,Yes
C015407,18,Male,Loyal,No
C015408,39,Male,Loyal,No
C015409,42,Male,Returning,No
C015410,43,Male,Loyal,Yes
C015411,66,Female,New,No
C015412,61,Female,New,No
C015413,29,Male,New,No
C015414,55,Male,Loyal,Yes
C015415,79,Male,Returning,Yes
C015416,44,Male,New,No
C015417,76,Female,New,No
C015418,58,Female,Loyal,No
C015419,76,Male,Loyal,No
C015420,74,Male,Loyal,Yes
C015421,17,Male,New,No
C015422,68,Female,Returning,No
C015423,28,Male,Returning,No
C015424,69,Female,Returning,No
C015425,68,Female,Loyal,No
C015426,32,Male,New,No
C015427,20,Male,Returning,No
C015428,43,Male,New,No
C015429,35,Female,Returning,No
C015430,51,Female,New,No
C015431,21,Male,New,No
C015432,18,Male,New,No
C015433,44,Female,New,No
C015434,66,Female,Returning,No
C015435,36,Female,Returning,No
C015436,37,Female,Loyal,No
C015437,26,Female,Returning,Yes
C015438,34,Male,Returning,No
C015439,35,Female,Loyal,No
C015440,32,Male,Returning,No
C015441,38,Male,Loyal,Yes
C015442,34,Female,Loyal,No
C015443,60,Female,Loyal,No
C015444,37,Male,New,No
C015445,65,Male,New,No
C015446,55,Male,New,No
C015447,57,Female,Returning,No
C015448,53,Male,Returning,No
C015449,75,Male,New,No
C015450,32,Female,Returning,No
C015451,79,Female,Returning,No
C015452,29,Male,Returning,No
C015453,24,Female,New,No
C015454,69,Female,New,Yes
C015455,74,Other,Returning,No
C015456,22,Female,New,Yes
C015457,54,Male,Returning,No
C015458,49,Male,Returning,Yes
C015459,30,Male,Returning,No
C015460,49,Female,Loyal,No
C015461,60,Female,New,No
C015462,53,Male,New,No
C015463,49,Male,Loyal,No
C015464,73,Female,Returning,No
C015465,30,Female,New,Yes
C015466,56,Female,Returning,Yes
C015467,36,Female,Returning,Yes
C015468,79,Male,Returning,No
C015469,32,Male,Loyal,No
C015470,72,Female,New,Yes
C015471,57,Male,Returning,Yes
C015472,29,Male,New,Yes
C015473,65,Male,Returning,Yes
C015474,31,Male,New,No
C015475,33,Female,Loyal,No
C015476,38,Male,Returning,No
C015477,60,Female,Loyal,No
C015478,41,Female,New,Yes
C015479,52,Male,New,No
C015480,51,Female,Loyal,No
C015481,28,Male,New,No
C015482,31,Female,Loyal,No
C015483,35,Female,Returning,No
C015484,30,Male,Loyal,No
C015485,75,Female,New,No
C015486,40,Female,Returning,No
C015487,42,Female,New,Yes
C015488,59,Male,Loyal,No
C015489,67,Male,New,No
C015490,60,Male,Returning,No
C015491,51,Male,Returning,No
C015492,79,Male,Loyal,No
C015493,74,Female,Loyal,Yes
C015494,29,Female,Loyal,No
C015495,26,Male,New,No
C015496,41,Female,Loyal,Yes
C015497,70,Male,Returning,Yes
C015498,78,Female,Returning,No
C015499,61,Male,New,Yes
C015500,60,Female,Loyal,No
C015501,31,Male,Returning,No
C015502,54,Male,Loyal,No
C015503,27,Female,Returning,No
C015504,51,Female,Returning,Yes
C015505,28,Male,New,No
C015506,20,Female,New,No
C015507,78,Female,Loyal,Yes
C015508,74,Male,Returning,No
C015509,60,Female,New,No
C015510,56,Female,Returning,No
C015511,31,Female,Loyal,No
C015512,53,Female,Returning,Yes
C015513,64,Male,Returning,No
C015514,51,Female,Loyal,No
C015515,34,Female,New,No
C015516,41,Male,Returning,Yes
C015517,70,Male,Returning,No
C015518,32,Female,Returning,No
C015519,78,Male,New,No
C015520,65,Male,New,No
C015521,73,Female,Loyal,No
C015522,49,Female,Loyal,No
C015523,30,Male,Loyal,Yes
C015524,18,Female,Loyal,No
C015525,50,Female,New,No
C015526,41,Male,Returning,No
C015527,23,Female,Returning,Yes
C015528,76,Female,New,Yes
C015529,79,Female,New,No
C015530,40,Male,New,No
C015531,59,Male,New,No
C015532,42,Female,New,Yes
C015533,48,Female,Returning,No
C015534,56,Male,Loyal,No
C015535,43,Male,Returning,No
C015536,68,Male,New,Yes
C015537,28,Female,New,Yes
C015538,59,Female,Returning,No
C015539,79,Female,New,No
C015540,71,Male,Returning,No
C015541,18,Male,New,Yes
C015542,23,Female,Loyal,No
C015543,56,Male,Returning,No
C015544,76,Male,New,No
C015545,70,Male,Loyal,No
C015546,74,Female,Returning,No
C015547,25,Female,New,Yes
C015548,49,Male,Returning,Yes
C015549,63,Female,Returning,No
C015550,56,Female,Loyal,Yes
C015551,66,Female,New,No
C015552,29,Male,Loyal,No
C015553,45,Female,Returning,Yes
C015554,45,Male,Returning,No
C015555,77,Male,New,Yes
C015556,29,Female,New,No
C015557,37,Male,Loyal,No
C015558,17,Male,Returning,No
C015559,25,Male,Loyal,No
C015560,79,Male,Returning,Yes
C015561,71,Male,Returning,Yes
C015562,32,Male,Loyal,No
