Sale_ID,Date,Store_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Discount_Pct,Payment_Method,Return_Flag,Gross_Revenue,Discount_Amount,Net_Revenue,Cost,Gross_Margin,Region,Category,Month_Year
T00079797,2026-12-21,S1067,C006717,P0123,1,126.81,0.1,Gift Card,No,126.81,12.68,114.13,64.82,49.31,North West,Prescription Lens,2026-12
T00079798,2026-05-04,S1072,C006814,P0197,1,89.92,0.2,Card,No,89.92,17.98,71.94,41.56,30.38,Yorkshire,Sunglasses,2026-05
T00079799,2025-06-05,S1092,C006000,P0154,1,238.09,0.05,Cash,No,238.09,11.9,226.19,113.99,112.2,North East,Prescription Lens,2025-06
T00079800,2026-09-11,S1115,C000725,P0202,1,296.69,0.0,Card,No,296.69,0.0,296.69,179.07,117.62,Wales,Spectacle Frame,2026-09
T00079801,2026-10-01,S1009,C012315,P0172,1,152.71,0.05,Cash,No,152.71,7.64,145.07,87.61,57.46,South East,Spectacle Frame,2026-10
T00079802,2025-06-25,S1062,C004418,P0109,1,27.72,0.2,Klarna,No,27.72,5.54,22.18,13.4,8.78,North West,Contact Lenses,2025-06
T00079803,2026-11-30,S1053,C014787,P0066,1,114.56,0.05,Card,No,114.56,5.73,108.83,73.49,35.34,Midlands,Sunglasses,2026-11
T00079804,2025-08-15,S1038,C008468,P0178,1,47.12,0.0,Card,No,47.12,0.0,47.12,28.46,18.66,South West,Contact Lenses,2025-08
T00079805,2026-10-12,S1056,C015744,P0172,1,152.71,0.0,Card,No,152.71,0.0,152.71,70.86,81.85,North West,Spectacle Frame,2026-10
T00079806,2026-03-29,S1108,C012425,P0293,1,48.91,0.15,Card,No,48.91,7.34,41.57,22.4,19.17,Scotland,Prescription Lens,2026-03
T00079807,2026-09-19,S1008,C018592,P0005,1,136.08,0.15,Klarna,No,136.08,20.41,115.67,78.28,37.39,London,Prescription Lens,2026-09
T00079808,2025-01-26,S1040,C013671,P0109,1,27.72,0.05,Klarna,No,27.72,1.39,26.33,11.68,14.65,Midlands,Contact Lenses,2025-01
T00079809,2026-04-27,S1069,C007551,P0132,3,201.79,0.05,Card,No,605.37,30.27,575.1,368.53,206.57,Yorkshire,Spectacle Frame,2026-04
T00079810,2025-01-31,S1065,C003061,P0210,1,9.05,0.0,Card,No,9.05,0.0,9.05,4.28,4.77,North West,Lens Care,2025-01
T00079811,2026-02-08,S1119,C011640,P0218,1,61.8,0.0,Card,No,61.8,0.0,61.8,40.37,21.43,Wales,Contact Lenses,2026-02
T00079812,2025-11-26,S1039,C018181,P0158,1,57.56,0.1,Card,No,57.56,5.76,51.8,31.81,19.99,Midlands,Contact Lenses,2025-11
T00079813,2026-09-14,S1041,C015536,P0172,2,152.71,0.05,Cash,No,305.42,15.27,290.15,124.13,166.02,Midlands,Spectacle Frame,2026-09
T00079814,2026-08-16,S1046,C015462,P0141,1,114.48,0.0,Card,No,114.48,0.0,114.48,59.0,55.48,Midlands,Spectacle Frame,2026-08
T00079815,2026-11-02,S1058,C006964,P0087,2,57.54,0.0,Cash,No,115.08,0.0,115.08,74.78,40.3,North West,Sunglasses,2026-11
T00079816,2025-06-17,S1086,C018988,P0113,1,170.96,0.1,Cash,No,170.96,17.1,153.86,95.74,58.12,North East,Prescription Lens,2025-06
T00079817,2025-12-18,S1078,C003506,P0125,1,182.53,0.15,Cash,No,182.53,27.38,155.15,78.32,76.83,Yorkshire,Prescription Lens,2025-12
T00079818,2025-12-22,S1011,C013330,P0216,2,278.69,0.0,Card,No,557.38,0.0,557.38,377.43,179.95,South East,Sunglasses,2025-12
T00079819,2026-09-27,S1048,C013853,P0009,1,29.38,0.0,Card,No,29.38,0.0,29.38,17.2,12.18,Midlands,Contact Lenses,2026-09
T00079820,2025-02-01,S1002,C003337,P0141,1,114.48,0.0,Card,No,114.48,0.0,114.48,74.71,39.77,London,Spectacle Frame,2025-02
T00079821,2025-02-01,S1088,C006880,P0146,1,129.94,0.0,Gift Card,No,129.94,0.0,129.94,76.87,53.07,North East,Sunglasses,2025-02
T00079822,2026-05-06,S1114,C011084,P0257,1,105.91,0.15,Card,No,105.91,15.89,90.02,58.06,31.96,Wales,Sunglasses,2026-05
T00079823,2025-10-02,S1061,C014495,P0039,1,25.93,0.0,Card,No,25.93,0.0,25.93,16.6,9.33,North West,Contact Lenses,2025-10
T00079824,2025-01-18,S1092,C000365,P0252,2,223.77,0.0,Card,No,447.54,0.0,447.54,271.15,176.39,North East,Spectacle Frame,2025-01
T00079825,2025-04-21,S1036,C005252,P0215,1,96.17,0.05,Card,No,96.17,4.81,91.36,39.78,51.58,South West,Prescription Lens,2025-04
T00079826,2026-04-04,S1002,C010919,P0148,1,16.06,0.05,Card,No,16.06,0.8,15.26,7.03,8.23,London,Contact Lenses,2026-04
T00079827,2026-05-07,S1067,C015832,P0112,1,316.69,0.05,Card,No,316.69,15.83,300.86,167.76,133.1,North West,Spectacle Frame,2026-05
T00079828,2025-11-28,S1099,C006811,P0071,2,69.46,0.05,Cash,No,138.92,6.95,131.97,80.83,51.14,Scotland,Spectacle Frame,2025-11
T00079829,2026-06-26,S1112,C013344,P0042,1,132.35,0.0,Card,No,132.35,0.0,132.35,67.12,65.23,Wales,Spectacle Frame,2026-06
T00079830,2025-05-13,S1059,C014247,P0067,1,173.16,0.15,Card,No,173.16,25.97,147.19,70.31,76.88,North West,Sunglasses,2025-05
T00079831,2026-12-24,S1018,C012354,P0033,1,59.66,0.05,Card,No,59.66,2.98,56.68,38.46,18.22,South East,Prescription Lens,2026-12
T00079832,2026-11-24,S1106,C011534,P0016,1,215.4,0.0,Card,No,215.4,0.0,215.4,133.17,82.23,Scotland,Sunglasses,2026-11
T00079833,2025-02-16,S1050,C007337,P0120,1,20.94,0.1,Card,No,20.94,2.09,18.85,9.2,9.65,Midlands,Lens Care,2025-02
T00079834,2025-04-17,S1076,C002126,P0037,1,169.49,0.05,Cash,No,169.49,8.47,161.02,102.63,58.39,Yorkshire,Sunglasses,2025-04
T00079835,2026-03-30,S1026,C011048,P0146,1,129.94,0.0,Cash,No,129.94,0.0,129.94,80.43,49.51,South West,Sunglasses,2026-03
T00079836,2026-06-17,S1120,C009833,P0032,1,302.83,0.0,Card,No,302.83,0.0,302.83,172.13,130.7,Wales,Spectacle Frame,2026-06
T00079837,2025-10-14,S1010,C015339,P0146,1,129.94,0.15,Card,No,129.94,19.49,110.45,65.56,44.89,South East,Sunglasses,2025-10
T00079838,2025-12-12,S1032,C004597,P0218,1,61.8,0.0,Card,No,61.8,0.0,61.8,33.43,28.37,South West,Contact Lenses,2025-12
T00079839,2025-12-29,S1104,C006201,P0094,1,341.7,0.0,Card,No,341.7,0.0,341.7,188.64,153.06,Scotland,Prescription Lens,2025-12
T00079840,2026-05-25,S1119,C001239,P0220,2,24.18,0.05,Cash,No,48.36,2.42,45.94,25.06,20.88,Wales,Lens Care,2026-05
T00079841,2025-11-14,S1102,C015647,P0173,1,158.88,0.05,Card,No,158.88,7.94,150.94,70.26,80.68,Scotland,Prescription Lens,2025-11
T00079842,2026-12-16,S1007,C013438,P0226,1,155.88,0.0,Card,No,155.88,0.0,155.88,69.14,86.74,London,Sunglasses,2026-12
T00079843,2026-12-11,S1072,C016263,P0118,1,20.46,0.1,Card,No,20.46,2.05,18.41,8.39,10.02,Yorkshire,Contact Lenses,2026-12
T00079844,2025-03-12,S1037,C011189,P0276,2,166.79,0.1,Cash,No,333.58,33.36,300.22,198.2,102.02,South West,Sunglasses,2025-03
T00079845,2025-04-03,S1082,C000112,P0145,1,128.4,0.0,Card,Yes,128.4,0.0,128.4,55.9,72.5,Yorkshire,Prescription Lens,2025-04
T00079846,2025-08-02,S1095,C013174,P0261,1,227.27,0.0,Card,No,227.27,0.0,227.27,123.2,104.07,North East,Spectacle Frame,2025-08
T00079847,2026-08-15,S1054,C002499,P0049,1,36.0,0.05,Cash,No,36.0,1.8,34.2,21.4,12.8,North West,Contact Lenses,2026-08
T00079848,2026-12-16,S1077,C011467,P0191,1,95.82,0.0,Klarna,No,95.82,0.0,95.82,49.18,46.64,Yorkshire,Spectacle Frame,2026-12
T00079849,2026-01-18,S1007,C015859,P0283,1,179.6,0.1,Card,No,179.6,17.96,161.64,99.08,62.56,London,Prescription Lens,2026-01
T00079850,2026-04-23,S1038,C016046,P0191,1,95.82,0.0,Card,Yes,95.82,0.0,95.82,47.67,48.15,South West,Spectacle Frame,2026-04
T00079851,2025-02-07,S1021,C013714,P0184,1,258.84,0.05,Card,No,258.84,12.94,245.9,126.05,119.85,South East,Prescription Lens,2025-02
T00079852,2025-05-31,S1017,C013392,P0141,1,114.48,0.05,Klarna,No,114.48,5.72,108.76,47.61,61.15,South East,Spectacle Frame,2025-05
T00079853,2026-03-19,S1069,C013167,P0184,1,258.84,0.05,Cash,No,258.84,12.94,245.9,156.96,88.94,Yorkshire,Prescription Lens,2026-03
T00079854,2026-07-25,S1056,C019464,P0278,1,37.12,0.0,Card,No,37.12,0.0,37.12,16.07,21.05,North West,Contact Lenses,2026-07
T00079855,2025-03-18,S1093,C019266,P0055,1,153.97,0.05,Card,No,153.97,7.7,146.27,65.52,80.75,North East,Prescription Lens,2025-03
T00079856,2026-03-04,S1079,C009993,P0253,1,66.28,0.0,Card,No,66.28,0.0,66.28,35.3,30.98,Yorkshire,Prescription Lens,2026-03
T00079857,2026-02-26,S1071,C003545,P0243,2,133.81,0.1,Cash,No,267.62,26.76,240.86,150.5,90.36,Yorkshire,Prescription Lens,2026-02
T00079858,2025-07-03,S1065,C007846,P0073,2,65.69,0.15,Klarna,No,131.38,19.71,111.67,60.93,50.74,North West,Prescription Lens,2025-07
T00079859,2026-08-28,S1095,C016896,P0298,1,60.53,0.0,Card,No,60.53,0.0,60.53,34.97,25.56,North East,Contact Lenses,2026-08
T00079860,2026-04-03,S1105,C016040,P0061,2,164.53,0.15,Card,No,329.06,49.36,279.7,165.67,114.03,Scotland,Spectacle Frame,2026-04
T00079861,2025-04-26,S1064,C002648,P0144,1,169.66,0.0,Card,No,169.66,0.0,169.66,76.92,92.74,North West,Prescription Lens,2025-04
T00079862,2026-12-04,S1035,C013695,P0085,1,102.41,0.05,Gift Card,No,102.41,5.12,97.29,44.57,52.72,South West,Prescription Lens,2026-12
T00079863,2025-04-15,S1120,C008975,P0295,1,104.31,0.0,Cash,No,104.31,0.0,104.31,58.24,46.07,Wales,Prescription Lens,2025-04
T00079864,2025-05-19,S1102,C007214,P0115,1,159.45,0.05,Card,No,159.45,7.97,151.48,66.14,85.34,Scotland,Prescription Lens,2025-05
T00079865,2026-04-16,S1052,C019517,P0040,1,23.32,0.15,Card,No,23.32,3.5,19.82,9.45,10.37,Midlands,Lens Care,2026-04
T00079866,2026-11-25,S1032,C019876,P0008,1,44.38,0.05,Card,No,44.38,2.22,42.16,18.21,23.95,South West,Contact Lenses,2026-11
T00079867,2026-02-03,S1062,C000105,P0255,1,239.14,0.0,Card,No,239.14,0.0,239.14,122.94,116.2,North West,Prescription Lens,2026-02
T00079868,2026-07-18,S1028,C000573,P0286,1,307.59,0.0,Card,No,307.59,0.0,307.59,174.53,133.06,South West,Sunglasses,2026-07
T00079869,2025-02-22,S1115,C013869,P0039,1,25.93,0.1,Card,No,25.93,2.59,23.34,13.74,9.6,Wales,Contact Lenses,2025-02
T00079870,2025-03-08,S1057,C005929,P0179,1,62.84,0.0,Card,No,62.84,0.0,62.84,29.7,33.14,North West,Contact Lenses,2025-03
T00079871,2025-11-30,S1115,C001524,P0257,1,105.91,0.2,Card,No,105.91,21.18,84.73,50.5,34.23,Wales,Sunglasses,2025-11
T00079872,2026-05-15,S1113,C004531,P0256,1,203.86,0.0,Card,No,203.86,0.0,203.86,108.95,94.91,Wales,Sunglasses,2026-05
T00079873,2025-11-23,S1060,C012084,P0213,1,62.83,0.0,Card,No,62.83,0.0,62.83,31.09,31.74,North West,Prescription Lens,2025-11
T00079874,2026-06-12,S1021,C006425,P0022,1,308.67,0.15,Card,No,308.67,46.3,262.37,157.19,105.18,South East,Spectacle Frame,2026-06
T00079875,2025-11-18,S1070,C002634,P0200,1,14.62,0.15,Cash,No,14.62,2.19,12.43,6.21,6.22,Yorkshire,Lens Care,2025-11
T00079876,2026-09-22,S1047,C018626,P0090,1,16.62,0.0,Klarna,No,16.62,0.0,16.62,7.37,9.25,Midlands,Lens Care,2026-09
T00079877,2026-11-28,S1033,C006918,P0286,1,307.59,0.0,Card,Yes,307.59,0.0,307.59,169.26,138.33,South West,Sunglasses,2026-11
T00079878,2026-04-27,S1007,C016600,P0088,1,40.32,0.1,Gift Card,No,40.32,4.03,36.29,19.39,16.9,London,Contact Lenses,2026-04
T00079879,2025-05-15,S1062,C016120,P0039,1,25.93,0.05,Klarna,No,25.93,1.3,24.63,15.66,8.97,North West,Contact Lenses,2025-05
T00079880,2026-09-08,S1024,C015761,P0187,2,84.3,0.0,Klarna,No,168.6,0.0,168.6,93.81,74.79,South West,Sunglasses,2026-09
T00079881,2026-05-02,S1019,C013738,P0124,1,380.32,0.0,Card,No,380.32,0.0,380.32,165.55,214.77,South East,Prescription Lens,2026-05
T00079882,2026-09-25,S1100,C001815,P0174,1,390.8,0.0,Card,No,390.8,0.0,390.8,222.1,168.7,Scotland,Prescription Lens,2026-09
T00079883,2026-01-20,S1111,C005783,P0237,1,126.05,0.0,Klarna,No,126.05,0.0,126.05,59.18,66.87,Wales,Sunglasses,2026-01
T00079884,2026-02-19,S1028,C009629,P0100,1,14.77,0.1,Card,No,14.77,1.48,13.29,6.12,7.17,South West,Lens Care,2026-02
T00079885,2025-12-28,S1077,C016145,P0289,1,56.61,0.0,Gift Card,No,56.61,0.0,56.61,34.64,21.97,Yorkshire,Contact Lenses,2025-12
T00079886,2025-12-06,S1076,C016141,P0268,1,57.53,0.0,Card,No,57.53,0.0,57.53,30.06,27.47,Yorkshire,Contact Lenses,2025-12
T00079887,2025-10-16,S1094,C003085,P0223,1,150.65,0.0,Card,No,150.65,0.0,150.65,69.82,80.83,North East,Prescription Lens,2025-10
T00079888,2025-01-26,S1021,C010372,P0282,2,156.49,0.1,Klarna,No,312.98,31.3,281.68,128.35,153.33,South East,Spectacle Frame,2025-01
T00079889,2026-10-24,S1021,C015364,P0199,1,70.4,0.0,Card,Yes,70.4,0.0,70.4,35.31,35.09,South East,Contact Lenses,2026-10
T00079890,2025-02-08,S1012,C003042,P0127,2,104.22,0.2,Cash,No,208.44,41.69,166.75,76.7,90.05,South East,Sunglasses,2025-02
T00079891,2025-09-20,S1105,C015057,P0211,1,206.75,0.2,Card,No,206.75,41.35,165.4,98.04,67.36,Scotland,Spectacle Frame,2025-09
T00079892,2026-09-19,S1102,C005938,P0238,1,44.98,0.15,Card,No,44.98,6.75,38.23,21.27,16.96,Scotland,Contact Lenses,2026-09
T00079893,2025-04-19,S1063,C003619,P0048,1,62.64,0.15,Klarna,No,62.64,9.4,53.24,34.14,19.1,North West,Contact Lenses,2025-04
T00079894,2025-04-04,S1050,C005964,P0085,1,102.41,0.15,Card,No,102.41,15.36,87.05,50.01,37.04,Midlands,Prescription Lens,2025-04
T00079895,2025-10-15,S1036,C014728,P0005,1,136.08,0.15,Cash,No,136.08,20.41,115.67,65.53,50.14,South West,Prescription Lens,2025-10
T00079896,2025-05-04,S1121,C015472,P0091,2,87.95,0.05,Klarna,No,175.9,8.8,167.1,107.35,59.75,Wales,Spectacle Frame,2025-05
T00079897,2025-08-20,S1101,C014398,P0098,1,34.88,0.15,Card,No,34.88,5.23,29.65,13.04,16.61,Scotland,Contact Lenses,2025-08
T00079898,2026-01-02,S1038,C016413,P0182,1,289.69,0.0,Klarna,No,289.69,0.0,289.69,135.01,154.68,South West,Spectacle Frame,2026-01
T00079899,2026-01-10,S1025,C010711,P0198,2,62.44,0.0,Card,No,124.88,0.0,124.88,62.59,62.29,South West,Contact Lenses,2026-01
T00079900,2026-05-16,S1088,C016104,P0205,1,216.75,0.0,Klarna,No,216.75,0.0,216.75,133.97,82.78,North East,Prescription Lens,2026-05
T00079901,2025-06-24,S1112,C004684,P0214,1,304.31,0.0,Cash,No,304.31,0.0,304.31,176.49,127.82,Wales,Prescription Lens,2025-06
T00079902,2026-08-30,S1087,C008946,P0225,1,240.82,0.1,Card,No,240.82,24.08,216.74,93.4,123.34,North East,Prescription Lens,2026-08
T00079903,2025-01-16,S1008,C015600,P0261,2,227.27,0.0,Card,No,454.54,0.0,454.54,203.4,251.14,London,Spectacle Frame,2025-01
T00079904,2025-05-28,S1001,C003514,P0162,1,202.3,0.05,Card,No,202.3,10.12,192.18,106.07,86.11,London,Spectacle Frame,2025-05
T00079905,2026-11-23,S1016,C008218,P0023,1,108.92,0.0,Card,No,108.92,0.0,108.92,67.68,41.24,South East,Prescription Lens,2026-11
T00079906,2025-01-23,S1102,C014774,P0259,1,50.41,0.05,Card,No,50.41,2.52,47.89,27.72,20.17,Scotland,Contact Lenses,2025-01
T00079907,2025-03-11,S1033,C006033,P0141,3,114.48,0.1,Card,No,343.44,34.34,309.1,161.66,147.44,South West,Spectacle Frame,2025-03
T00079908,2025-03-08,S1012,C012791,P0082,1,167.49,0.0,Card,No,167.49,0.0,167.49,72.42,95.07,South East,Spectacle Frame,2025-03
T00079909,2025-02-19,S1061,C008292,P0181,1,168.66,0.2,Card,No,168.66,33.73,134.93,70.9,64.03,North West,Spectacle Frame,2025-02
T00079910,2026-09-27,S1024,C012416,P0157,2,196.88,0.1,Card,No,393.76,39.38,354.38,240.13,114.25,South West,Sunglasses,2026-09
T00079911,2025-07-07,S1046,C008706,P0079,1,62.76,0.1,Card,No,62.76,6.28,56.48,38.23,18.25,Midlands,Contact Lenses,2025-07
T00079912,2025-01-17,S1095,C014975,P0057,2,199.96,0.0,Cash,No,399.92,0.0,399.92,172.1,227.82,North East,Sunglasses,2025-01
T00079913,2025-07-23,S1121,C005779,P0237,1,126.05,0.0,Card,No,126.05,0.0,126.05,57.42,68.63,Wales,Sunglasses,2025-07
T00079914,2025-01-14,S1010,C003111,P0026,1,225.37,0.0,Card,No,225.37,0.0,225.37,137.43,87.94,South East,Sunglasses,2025-01
T00079915,2026-01-04,S1087,C008471,P0004,1,268.2,0.0,Card,No,268.2,0.0,268.2,160.01,108.19,North East,Prescription Lens,2026-01
T00079916,2025-06-16,S1089,C010546,P0257,1,105.91,0.0,Klarna,No,105.91,0.0,105.91,45.44,60.47,North East,Sunglasses,2025-06
T00079917,2025-01-09,S1036,C010289,P0093,1,141.58,0.05,Gift Card,No,141.58,7.08,134.5,76.63,57.87,South West,Prescription Lens,2025-01
T00079918,2025-09-28,S1087,C006978,P0202,1,296.69,0.1,Klarna,No,296.69,29.67,267.02,161.74,105.28,North East,Spectacle Frame,2025-09
T00079919,2025-02-26,S1099,C004533,P0141,1,114.48,0.1,Card,No,114.48,11.45,103.03,51.92,51.11,Scotland,Spectacle Frame,2025-02
T00079920,2026-11-19,S1115,C015349,P0157,2,196.88,0.05,Card,No,393.76,19.69,374.07,169.6,204.47,Wales,Sunglasses,2026-11
T00079921,2025-03-21,S1067,C016495,P0191,1,95.82,0.0,Card,No,95.82,0.0,95.82,46.25,49.57,North West,Spectacle Frame,2025-03
T00079922,2026-04-03,S1058,C015976,P0221,1,232.21,0.0,Cash,No,232.21,0.0,232.21,144.41,87.8,North West,Spectacle Frame,2026-04
T00079923,2026-12-18,S1055,C018305,P0115,1,159.45,0.05,Klarna,No,159.45,7.97,151.48,86.23,65.25,North West,Prescription Lens,2026-12
T00079924,2026-08-22,S1077,C001749,P0088,1,40.32,0.05,Card,No,40.32,2.02,38.3,24.6,13.7,Yorkshire,Contact Lenses,2026-08
T00079925,2025-08-01,S1030,C018028,P0102,1,435.36,0.05,Card,Yes,435.36,21.77,413.59,248.18,165.41,South West,Spectacle Frame,2025-08
T00079926,2026-09-03,S1119,C001473,P0062,1,224.26,0.05,Klarna,No,224.26,11.21,213.05,138.79,74.26,Wales,Spectacle Frame,2026-09
T00079927,2025-11-12,S1092,C015127,P0133,1,76.95,0.05,Card,No,76.95,3.85,73.1,43.79,29.31,North East,Prescription Lens,2025-11
T00079928,2026-04-30,S1077,C013018,P0229,1,53.89,0.1,Card,No,53.89,5.39,48.5,20.8,27.7,Yorkshire,Contact Lenses,2026-04
T00079929,2026-10-08,S1069,C018031,P0072,1,394.27,0.05,Card,No,394.27,19.71,374.56,197.0,177.56,Yorkshire,Spectacle Frame,2026-10
T00079930,2025-12-01,S1045,C002990,P0244,1,245.58,0.0,Klarna,No,245.58,0.0,245.58,165.92,79.66,Midlands,Prescription Lens,2025-12
T00079931,2026-04-10,S1071,C018572,P0090,1,16.62,0.05,Klarna,No,16.62,0.83,15.79,10.22,5.57,Yorkshire,Lens Care,2026-04
T00079932,2025-02-19,S1006,C018481,P0139,1,28.04,0.05,Klarna,No,28.04,1.4,26.64,17.13,9.51,London,Contact Lenses,2025-02
T00079933,2025-12-26,S1061,C010054,P0152,2,315.08,0.0,Card,No,630.16,0.0,630.16,390.75,239.41,North West,Spectacle Frame,2025-12
T00079934,2025-10-01,S1055,C008633,P0069,1,71.52,0.05,Klarna,No,71.52,3.58,67.94,30.82,37.12,North West,Contact Lenses,2025-10
T00079935,2026-06-06,S1003,C004486,P0122,1,295.15,0.0,Cash,No,295.15,0.0,295.15,200.13,95.02,London,Spectacle Frame,2026-06
T00079936,2025-11-04,S1089,C006960,P0257,2,105.91,0.0,Cash,No,211.82,0.0,211.82,123.73,88.09,North East,Sunglasses,2025-11
T00079937,2026-03-26,S1072,C016650,P0065,1,143.52,0.0,Card,Yes,143.52,0.0,143.52,89.9,53.62,Yorkshire,Prescription Lens,2026-03
T00079938,2026-04-07,S1052,C019351,P0054,1,133.47,0.05,Card,No,133.47,6.67,126.8,79.62,47.18,Midlands,Prescription Lens,2026-04
T00079939,2026-07-29,S1017,C015664,P0241,1,68.1,0.05,Card,No,68.1,3.4,64.7,35.67,29.03,South East,Spectacle Frame,2026-07
T00079940,2026-07-28,S1040,C010704,P0226,1,155.88,0.0,Cash,No,155.88,0.0,155.88,71.37,84.51,Midlands,Sunglasses,2026-07
T00079941,2026-10-03,S1081,C002179,P0100,2,14.77,0.05,Card,No,29.54,1.48,28.06,14.46,13.6,Yorkshire,Lens Care,2026-10
T00079942,2025-01-17,S1009,C014690,P0188,1,21.99,0.0,Klarna,No,21.99,0.0,21.99,14.1,7.89,South East,Contact Lenses,2025-01
T00079943,2025-05-05,S1055,C007930,P0173,1,158.88,0.05,Klarna,No,158.88,7.94,150.94,93.49,57.45,North West,Prescription Lens,2025-05
T00079944,2025-07-17,S1041,C000995,P0001,1,60.27,0.1,Card,Yes,60.27,6.03,54.24,29.37,24.87,Midlands,Spectacle Frame,2025-07
T00079945,2025-11-19,S1096,C016640,P0102,1,435.36,0.0,Card,No,435.36,0.0,435.36,287.09,148.27,Scotland,Spectacle Frame,2025-11
T00079946,2026-07-17,S1030,C009470,P0205,1,216.75,0.05,Card,No,216.75,10.84,205.91,114.31,91.6,South West,Prescription Lens,2026-07
T00079947,2026-01-26,S1079,C017181,P0049,3,36.0,0.0,Klarna,No,108.0,0.0,108.0,52.07,55.93,Yorkshire,Contact Lenses,2026-01
T00079948,2025-05-02,S1007,C003364,P0234,1,276.79,0.0,Card,No,276.79,0.0,276.79,166.53,110.26,London,Prescription Lens,2025-05
T00079949,2025-11-09,S1001,C008841,P0068,1,28.12,0.0,Card,No,28.12,0.0,28.12,16.08,12.04,London,Contact Lenses,2025-11
T00079950,2026-05-23,S1011,C004918,P0266,1,337.31,0.0,Card,No,337.31,0.0,337.31,158.94,178.37,South East,Sunglasses,2026-05
T00079951,2025-08-26,S1086,C003178,P0046,1,300.15,0.05,Card,No,300.15,15.01,285.14,122.12,163.02,North East,Sunglasses,2025-08
T00079952,2025-06-02,S1059,C017593,P0036,1,261.45,0.15,Gift Card,No,261.45,39.22,222.23,150.23,72.0,North West,Sunglasses,2025-06
T00079953,2025-07-11,S1075,C014418,P0148,1,16.06,0.0,Card,No,16.06,0.0,16.06,7.73,8.33,Yorkshire,Contact Lenses,2025-07
T00079954,2026-12-16,S1083,C001396,P0070,1,9.82,0.05,Card,No,9.82,0.49,9.33,6.18,3.15,Yorkshire,Lens Care,2026-12
T00079955,2026-02-06,S1081,C017710,P0294,1,192.25,0.1,Card,No,192.25,19.23,173.02,83.01,90.01,Yorkshire,Prescription Lens,2026-02
T00079956,2026-05-16,S1019,C004482,P0229,1,53.89,0.0,Card,No,53.89,0.0,53.89,25.17,28.72,South East,Contact Lenses,2026-05
T00079957,2026-05-29,S1094,C007193,P0264,1,415.99,0.1,Card,No,415.99,41.6,374.39,161.09,213.3,North East,Prescription Lens,2026-05
T00079958,2026-11-20,S1082,C004083,P0153,1,136.9,0.15,Card,No,136.9,20.54,116.36,50.61,65.75,Yorkshire,Prescription Lens,2026-11
T00079959,2025-11-26,S1082,C018640,P0167,1,131.89,0.0,Card,No,131.89,0.0,131.89,83.95,47.94,Yorkshire,Sunglasses,2025-11
T00079960,2025-04-16,S1002,C017533,P0219,1,27.56,0.0,Cash,No,27.56,0.0,27.56,17.57,9.99,London,Contact Lenses,2025-04
T00079961,2026-12-20,S1030,C014850,P0066,1,114.56,0.15,Card,No,114.56,17.18,97.38,59.17,38.21,South West,Sunglasses,2026-12
T00079962,2025-10-04,S1012,C005565,P0135,1,218.82,0.0,Card,No,218.82,0.0,218.82,124.34,94.48,South East,Prescription Lens,2025-10
T00079963,2025-06-25,S1009,C006086,P0008,1,44.38,0.1,Klarna,No,44.38,4.44,39.94,23.41,16.53,South East,Contact Lenses,2025-06
T00079964,2026-05-14,S1042,C010649,P0198,1,62.44,0.1,Card,No,62.44,6.24,56.2,25.91,30.29,Midlands,Contact Lenses,2026-05
T00079965,2025-10-14,S1109,C001922,P0247,1,96.72,0.05,Card,No,96.72,4.84,91.88,40.52,51.36,Scotland,Sunglasses,2025-10
T00079966,2025-06-19,S1049,C012007,P0082,1,167.49,0.05,Card,No,167.49,8.37,159.12,86.52,72.6,Midlands,Spectacle Frame,2025-06
T00079967,2025-12-13,S1056,C009086,P0294,1,192.25,0.0,Klarna,No,192.25,0.0,192.25,103.92,88.33,North West,Prescription Lens,2025-12
T00079968,2026-06-18,S1078,C001728,P0178,1,47.12,0.2,Card,No,47.12,9.42,37.7,22.93,14.77,Yorkshire,Contact Lenses,2026-06
T00079969,2026-02-20,S1022,C001891,P0163,1,122.12,0.0,Card,No,122.12,0.0,122.12,54.79,67.33,South East,Prescription Lens,2026-02
T00079970,2025-11-20,S1066,C008455,P0250,1,10.41,0.0,Card,No,10.41,0.0,10.41,5.55,4.86,North West,Lens Care,2025-11
T00079971,2025-01-06,S1114,C019049,P0187,1,84.3,0.1,Card,No,84.3,8.43,75.87,34.48,41.39,Wales,Sunglasses,2025-01
T00079972,2026-07-05,S1040,C003789,P0119,1,65.62,0.2,Cash,No,65.62,13.12,52.5,33.23,19.27,Midlands,Contact Lenses,2026-07
T00079973,2026-02-26,S1058,C012311,P0210,1,9.05,0.2,Card,No,9.05,1.81,7.24,4.67,2.57,North West,Lens Care,2026-02
T00079974,2026-07-15,S1023,C010002,P0245,1,211.63,0.05,Klarna,No,211.63,10.58,201.05,114.09,86.96,South East,Prescription Lens,2026-07
